,Unnamed: 0,Date,Title,Link,Headline,Article,Source
82,546,2022-05-18 00:00:00,"Oil and cement companies grow in the first quarter, driven by price increases",https://www.larepublica.co/redirect/post/3365981,"Of the country's oil companies, Ecopetrol maintains its leadership with a 59.86% participation in total production","Claudia Bejarano, president of Cerrejón, pointed out that “2021 was a year in which we worked to return to pre-pandemic production levels.",La República
83,546,2022-05-18 00:00:00,"Oil and cement companies grow in the first quarter, driven by price increases",https://www.larepublica.co/redirect/post/3365981,"Of the country's oil companies, Ecopetrol maintains its leadership with a 59.86% participation in total production","“We managed to optimize our processes and resources to remain competitive and sustainable, which allowed us to continue generating quality jobs in La Guajira, contributing income to the region and the country.”",La República
84,546,2022-05-18 00:00:00,"Oil and cement companies grow in the first quarter, driven by price increases",https://www.larepublica.co/redirect/post/3365981,"Of the country's oil companies, Ecopetrol maintains its leadership with a 59.86% participation in total production","While in the coal sector of Colombia Drummond and Cerrejón are the companies that hold 87% of the total national market for this mineral, with a production of 29.2 and 23.4 million tons, respectively.",La República
85,546,2022-05-18 00:00:00,"Oil and cement companies grow in the first quarter, driven by price increases",https://www.larepublica.co/redirect/post/3365981,"Of the country's oil companies, Ecopetrol maintains its leadership with a 59.86% participation in total production","In the case of Cerro Matoso, the only company producing nickel wrapped in ferronickel in the country, reported positive results with income that increased 47% and, as a result of international prices, left 42% more resources in royalties to the Nation.",La República
86,547,2022-05-18 00:00:00,Ecopetrol revealed that the Cartagena Refinery had a record during the first quarter,https://www.larepublica.co/redirect/post/3365545,"Between 2022 and 2024, the Refinery's social investment in entrepreneurship projects and programs will be $25,000 million","Between 2022 and 2024, the Refinery's social investment in entrepreneurship projects and programs will be $25,000 million RELATED ARTICLEThe shares of Ecopetrol, Bancolombia and Grupo Aval, the most liquid securities in AprilEcopetrol revealed that, in the first quarter of the year, the Refinery of Cartagena achieved a gross refining margin of US$ 18.6 per barrel, driven by better gasoline performance due to a greater load in the Cracking unit and a higher price of petroleum products.",La República
87,547,2022-05-18 00:00:00,Ecopetrol revealed that the Cartagena Refinery had a record during the first quarter,https://www.larepublica.co/redirect/post/3365545,"Between 2022 and 2024, the Refinery's social investment in entrepreneurship projects and programs will be $25,000 million","This indicator was reflected in an Ebitda that shows the company's financial performance before taxes, interest, depreciation and amortization, excluding financial expenses) of US$191.6 million, which is equivalent to $779,000 million.",La República
88,547,2022-05-18 00:00:00,Ecopetrol revealed that the Cartagena Refinery had a record during the first quarter,https://www.larepublica.co/redirect/post/3365545,"Between 2022 and 2024, the Refinery's social investment in entrepreneurship projects and programs will be $25,000 million","This result represented $6.6 billion in profits and $32.5 billion in income for the state oil company, achieving the best quarter historically.",La República
89,547,2022-05-18 00:00:00,Ecopetrol revealed that the Cartagena Refinery had a record during the first quarter,https://www.larepublica.co/redirect/post/3365545,"Between 2022 and 2024, the Refinery's social investment in entrepreneurship projects and programs will be $25,000 million","The performance in the reliability of the Crude, Coker, Cracking, Hydrocracking and Industrial Services units was highlighted, which provide operational stability to the Refinery, the largest hydrocarbon processing center in the Colombian Caribbean.",La República
90,547,2022-05-18 00:00:00,Ecopetrol revealed that the Cartagena Refinery had a record during the first quarter,https://www.larepublica.co/redirect/post/3365545,"Between 2022 and 2024, the Refinery's social investment in entrepreneurship projects and programs will be $25,000 million",“This success was reflected in the continuity of the social programs that contribute to the development of Cartagena and its economic reactivation”,La República
91,547,2022-05-18 00:00:00,Ecopetrol revealed that the Cartagena Refinery had a record during the first quarter,https://www.larepublica.co/redirect/post/3365545,"Between 2022 and 2024, the Refinery's social investment in entrepreneurship projects and programs will be $25,000 million","As of March, more than 4,570 jobs were generated through allied companies, of which 96% are from Cartagena and 4% correspond to inhabitants of other municipalities in the department of Bolívar and a few from other countries due to their specialized profiles.",La República
92,547,2022-05-18 00:00:00,Ecopetrol revealed that the Cartagena Refinery had a record during the first quarter,https://www.larepublica.co/redirect/post/3365545,"Between 2022 and 2024, the Refinery's social investment in entrepreneurship projects and programs will be $25,000 million",Scholarships and entrepreneurship programs were also favored,La República
